id_processo,status,area,assunto,vara,data_hora,controle,incidente,processo_principal,recebido_em,processo,cdp,digital,classe,distribuicao,juiz,local_fisico,execucao_de_sentenca,erro,valor_da_acao,outros_numeros,dados_da_precatoria,outros_assuntos,apensado_ao,acao_incidental,cdas,entranhado_ao
1096601-81.2019.8.26.0100,,Civel,Transferencia de cotas,1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,05/11/2019 as 15:19 - Livre,2019/001195,NA,NA,NA,1096601-81.2019.8.26.0100,NA,TRUE,Procedimento Comum Civel,05/11/2019 as 15:19 - Livre | 1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,LUIS FELIPE FERRARI BEDENDI,NA,NA,NA,"R$ 432.004,00",NA,NA,"Compra e Venda,Transacao",NA,NA,NA,NA
1096602-66.2019.8.26.0100,,Civel,Liminar,1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,27/09/2019 as 13:06 - Livre,2019/001032,NA,NA,NA,1096602-66.2019.8.26.0100,NA,TRUE,Tutela Cautelar Antecedente,27/09/2019 as 13:06 - Livre | 1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,Eduardo Palma Pellegrinelli,NA,NA,NA,"R$ 1.000.000,00",NA,NA,NA,NA,NA,NA,NA
1096608-10.2018.8.26.0100,,Civel,Cessao de Credito,35ª Vara Civel - Foro Central Civel,23/01/2019 as 14:36 - Direcionada,2019/000084,NA,NA,NA,1096608-10.2018.8.26.0100,NA,TRUE,Procedimento Comum Civel,23/01/2019 as 14:36 - Direcionada | 35ª Vara Civel - Foro Central Civel,Daniel D'Emidio Martins,NA,NA,NA,"R$ 877.709,28",NA,NA,Mutuo,NA,NA,NA,NA
1096617-35.2019.8.26.0100,,Civel,Propriedade Intelectual / Industrial,2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,27/09/2019 as 13:28 - Dependencia (1075934-74.2019.8.26.0100),2019/000992,NA,NA,NA,1096617-35.2019.8.26.0100,NA,FALSE,Procedimento Comum Civel,27/09/2019 as 13:28 - Dependencia (1075934-74.2019.8.26.0100) | 2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,Eduardo Palma Pellegrinelli,NA,NA,NA,"R$ 80.000,00",NA,NA,Empresas,NA,NA,NA,1075934-74.2019.8.26.0100
1096629-83.2018.8.26.0100,,Civel,Propriedade Intelectual / Industrial,1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,17/09/2018 as 18:23 - Livre,2018/000775,NA,NA,NA,1096629-83.2018.8.26.0100,NA,TRUE,Procedimento Comum Civel,17/09/2018 as 18:23 - Livre | 1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,PAULA DA ROCHA E SILVA FORMOSO,NA,NA,NA,"R$ 250.000,00",NA,NA,NA,NA,NA,NA,NA
1096631-53.2018.8.26.0100,,Civel,Liminar,1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,17/09/2018 as 18:24 - Livre,2018/000776,NA,NA,NA,1096631-53.2018.8.26.0100,NA,TRUE,Procedimento Comum Civel,17/09/2018 as 18:24 - Livre | 1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,PAULA DA ROCHA E SILVA FORMOSO,NA,NA,NA,"R$ 20.000,00",NA,NA,NA,NA,NA,NA,NA
1096634-08.2018.8.26.0100,Extinto,Civel,Citacao,28ª Vara Civel - Foro Central Civel,20/09/2018 as 19:15 - Livre,2018/001599,NA,NA,NA,1096634-08.2018.8.26.0100 Extinto,NA,TRUE,Outros procedimentos de jurisdicao voluntaria,20/09/2018 as 19:15 - Livre | 28ª Vara Civel - Foro Central Civel,Ana Lucia Xavier Goldman,NA,NA,NA,"R$ 555.100,00",NA,NA,NA,NA,NA,NA,NA
1096693-93.2018.8.26.0100,| (Tramitacao prioritaria),Civel,Franquia,2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,17/09/2018 as 20:04 - Dependencia (1072967-90.2018.8.26.0100),2018/000784,NA,NA,NA,1096693-93.2018.8.26.0100 | (Tramitacao prioritaria),NA,FALSE,Procedimento Comum Civel,17/09/2018 as 20:04 - Dependencia (1072967-90.2018.8.26.0100) | 2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,Renata Mota Maciel,NA,NA,NA,"R$ 272.164,47",NA,NA,NA,NA,NA,NA,1072967-90.2018.8.26.0100
1096712-02.2018.8.26.0100,Em grau de recurso,Civel,Liminar,1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,17/09/2018 as 20:03 - Livre,2018/000777,NA,NA,NA,1096712-02.2018.8.26.0100 Em grau de recurso,NA,FALSE,Tutela Cautelar Antecedente,17/09/2018 as 20:03 - Livre | 1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,LUIS FELIPE FERRARI BEDENDI,NA,NA,NA,"R$ 1.000,00",NA,NA,NA,NA,NA,NA,NA
1096746-74.2018.8.26.0100,Extinto | (Tramitacao prioritaria),Civel,Anonima,1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,17/09/2018 as 22:03 - Livre,2018/000778,NA,NA,NA,1096746-74.2018.8.26.0100 Extinto | (Tramitacao prioritaria),NA,TRUE,Procedimento Comum Civel,17/09/2018 as 22:03 - Livre | 1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,LUIS FELIPE FERRARI BEDENDI,NA,NA,NA,"R$ 10.000,00",NA,NA,Empresas,NA,NA,NA,NA
1096800-40.2018.8.26.0100,,Civel,Franquia,1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,18/09/2018 as 11:05 - Livre,2018/000779,NA,NA,NA,1096800-40.2018.8.26.0100,NA,TRUE,Procedimento Comum Civel,18/09/2018 as 11:05 - Livre | 1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,PAULA DA ROCHA E SILVA FORMOSO,NA,NA,NA,"R$ 182.279,20",NA,NA,NA,NA,NA,NA,NA
1096827-57.2017.8.26.0100,,Civel,Inventario e Partilha,11ª Vara da Familia e Sucessoes - Foro Central Civel,29/09/2017 as 13:13 - Dependencia (1095278-12.2017.8.26.0100),2017/001095,NA,NA,NA,1096827-57.2017.8.26.0100,NA,TRUE,Inventario,29/09/2017 as 13:13 - Dependencia (1095278-12.2017.8.26.0100) | 11ª Vara da Familia e Sucessoes - Foro Central Civel,CLAUDIA CAPUTO BEVILACQUA VIEIRA,NA,NA,NA,"R$ 2.000,00",NA,NA,NA,NA,NA,NA,NA
1096846-92.2019.8.26.0100,,Civel,Propriedade Intelectual / Industrial,2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,27/09/2019 as 17:31 - Livre,2019/000994,NA,NA,NA,1096846-92.2019.8.26.0100,NA,TRUE,Procedimento Comum Civel,27/09/2019 as 17:31 - Livre | 2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,Renata Mota Maciel,NA,NA,NA,"R$ 50.000,00",NA,NA,Marca,NA,NA,NA,NA
1096848-62.2019.8.26.0100,| (Tramitacao prioritaria),Civel,Classificacao de creditos,1ª Vara de Falencias e Recuperacoes Judiciais - Foro Central Civel,27/09/2019 as 17:32 - Dependencia (1075022-87.2013.8.26.0100),2019/006307,NA,NA,NA,1096848-62.2019.8.26.0100 | (Tramitacao prioritaria),NA,TRUE,Habilitacao de Credito,27/09/2019 as 17:32 - Dependencia (1075022-87.2013.8.26.0100) | 1ª Vara de Falencias e Recuperacoes Judiciais - Foro Central Civel,JOAO DE OLIVEIRA RODRIGUES FILHO,NA,NA,NA,"R$ 123.291,51",NA,NA,NA,NA,NA,NA,NA
1096876-30.2019.8.26.0100,,Civel,Inexequibilidade do Titulo / Inexigibilidade da Obrigacao,1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,25/10/2019 as 14:56 - Livre,2019/001156,NA,NA,NA,1096876-30.2019.8.26.0100,NA,TRUE,Embargos a Execucao,25/10/2019 as 14:56 - Livre | 1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,Eduardo Palma Pellegrinelli,NA,NA,NA,"R$ 124.920,22",NA,NA,NA,NA,NA,NA,NA
1096879-19.2018.8.26.0100,Em grau de recurso | (Tramitacao prioritaria),Civel,Em comum / De fato,1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,27/09/2018 as 14:23 - Livre,2018/000822,NA,NA,NA,1096879-19.2018.8.26.0100 Em grau de recurso | (Tramitacao prioritaria),NA,FALSE,Procedimento Comum Civel,27/09/2018 as 14:23 - Livre | 1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,PAULA DA ROCHA E SILVA FORMOSO,NA,NA,NA,"R$ 582.730,71",NA,NA,Ingresso e Exclusao dos Socios na Sociedade,NA,NA,NA,NA
1096907-84.2018.8.26.0100,,Civel,Transferencia de cotas,2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,18/09/2018 as 15:07 - Livre,2018/000788,NA,NA,NA,1096907-84.2018.8.26.0100,NA,TRUE,Procedimento Comum Civel,18/09/2018 as 15:07 - Livre | 2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,LUIS FELIPE FERRARI BEDENDI,NA,NA,NA,"R$ 500.000,00",NA,NA,NA,NA,NA,NA,NA
1096933-48.2019.8.26.0100,,Civel,Limitada,2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,27/09/2019 as 18:37 - Direcionada,2019/000996,NA,NA,NA,1096933-48.2019.8.26.0100,NA,TRUE,Procedimento Comum Civel,27/09/2019 as 18:37 - Direcionada | 2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,Renata Mota Maciel,NA,NA,NA,"R$ 10.000,00",NA,NA,NA,NA,NA,NA,NA
1096967-23.2019.8.26.0100,,Civel,Apuracao de haveres,1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,02/10/2019 as 16:02 - Livre,2019/001055,NA,NA,NA,1096967-23.2019.8.26.0100,NA,TRUE,Dissolucao Parcial de Sociedade,02/10/2019 as 16:02 - Livre | 1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,PAULA DA ROCHA E SILVA FORMOSO,NA,NA,NA,"R$ 100.000,00",NA,NA,NA,1097604-71.2019.8.26.0100,NA,NA,NA
1097004-50.2019.8.26.0100,,Civel,Ingresso e Exclusao dos Socios na Sociedade,1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,27/09/2019 as 21:03 - Livre,2019/001039,NA,NA,NA,1097004-50.2019.8.26.0100,NA,TRUE,Dissolucao Parcial de Sociedade,27/09/2019 as 21:03 - Livre | 1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,PAULA DA ROCHA E SILVA FORMOSO,NA,NA,NA,"R$ 5.000,00",NA,NA,Empresas,NA,NA,NA,NA
1097021-23.2018.8.26.0100,| (Tramitacao prioritaria),Civel,Rescisao / Resolucao,2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,02/10/2018 as 19:12 - Livre,2018/000843,NA,NA,NA,1097021-23.2018.8.26.0100 | (Tramitacao prioritaria),NA,TRUE,Procedimento Comum Civel,02/10/2018 as 19:12 - Livre | 2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,Eduardo Palma Pellegrinelli,NA,NA,NA,"R$ 10.000,00",NA,NA,Combustiveis e derivados,NA,NA,NA,NA
1097024-75.2018.8.26.0100,Extinto,Civel,Liminar,2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,18/09/2018 as 17:01 - Livre,2018/000789,NA,NA,NA,1097024-75.2018.8.26.0100 Extinto,NA,TRUE,Tutela Cautelar Antecedente,18/09/2018 as 17:01 - Livre | 2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,Renata Mota Maciel,NA,NA,NA,"R$ 1.000.000,00",NA,NA,NA,NA,NA,NA,NA
1097044-32.2019.8.26.0100,,Civel,Sucessoes,12ª Vara da Familia e Sucessoes - Foro Central Civel,28/09/2019 as 15:05 - Dependencia (1095554-72.2019.8.26.0100),2019/001074,NA,NA,NA,1097044-32.2019.8.26.0100,NA,TRUE,"Abertura, Registro e Cumprimento de Testamento",28/09/2019 as 15:05 - Dependencia (1095554-72.2019.8.26.0100) | 12ª Vara da Familia e Sucessoes - Foro Central Civel,Ricardo Pereira Junior,NA,NA,NA,"R$ 1.000,00",NA,NA,NA,NA,NA,NA,NA
1097055-32.2017.8.26.0100,,Civel,Rescisao / Resolucao,18ª Vara Civel - Foro Central Civel,29/09/2017 as 17:23 - Livre,2017/001751,NA,NA,NA,1097055-32.2017.8.26.0100,NA,TRUE,Procedimento Comum Civel,29/09/2017 as 17:23 - Livre | 18ª Vara Civel - Foro Central Civel,ADRIANA BERTIER BENEDITO,NA,NA,NA,"R$ 150.000,00",NA,NA,NA,NA,NA,NA,NA
1097072-97.2019.8.26.0100,Extinto | (Tramitacao prioritaria),Civel,Tutela de Urgencia,1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,23/10/2019 as 18:01 - Livre,2019/001150,NA,NA,NA,1097072-97.2019.8.26.0100 Extinto | (Tramitacao prioritaria),NA,TRUE,Interpelacao,23/10/2019 as 18:01 - Livre | 1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,Eduardo Palma Pellegrinelli,NA,NA,NA,"R$ 1.000,00",NA,NA,NA,NA,NA,NA,NA
1097100-02.2018.8.26.0100,Extinto | (Tramitacao prioritaria),Civel,Apuracao de haveres,2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,25/09/2018 as 14:54 - Livre,2018/000816,NA,NA,NA,1097100-02.2018.8.26.0100 Extinto | (Tramitacao prioritaria),NA,TRUE,Dissolucao Parcial de Sociedade,25/09/2018 as 14:54 - Livre | 2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,Renata Mota Maciel,NA,NA,NA,"R$ 10.000,00",NA,NA,Ingresso e Exclusao dos Socios na Sociedade,NA,NA,NA,NA
1097123-45.2018.8.26.0100,| (Tramitacao prioritaria),Civel,Empresas,1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,18/09/2018 as 18:40 - Dependencia (1076461-60.2018.8.26.0100),2018/000783,NA,NA,NA,1097123-45.2018.8.26.0100 | (Tramitacao prioritaria),NA,FALSE,Procedimento Comum Civel,18/09/2018 as 18:40 - Dependencia (1076461-60.2018.8.26.0100) | 1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,PAULA DA ROCHA E SILVA FORMOSO,NA,NA,NA,"R$ 3.780,00",NA,NA,NA,NA,NA,NA,1076461-60.2018.8.26.0100
1097125-83.2016.8.26.0100,Extinto,Civel,Inventario e Partilha,12ª Vara da Familia e Sucessoes - Foro Central Civel,31/08/2016 as 18:43 - Livre,2016/000940,NA,NA,NA,1097125-83.2016.8.26.0100 Extinto,NA,TRUE,Inventario,31/08/2016 as 18:43 - Livre | 12ª Vara da Familia e Sucessoes - Foro Central Civel,Ricardo Pereira Junior,NA,NA,NA,"R$ 17.481,67",NA,NA,NA,NA,NA,NA,NA
1097129-18.2019.8.26.0100,,Civel,"Sentenca arbitral (artigo 515, inciso VII, CPC)",1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,13/11/2019 as 16:15 - Livre,2019/001229,NA,NA,NA,1097129-18.2019.8.26.0100,NA,TRUE,Cumprimento de sentenca - Lei Arbitral (Lei 9.307/1996),13/11/2019 as 16:15 - Livre | 1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,Eduardo Palma Pellegrinelli,NA,NA,NA,"R$ 35.056,49",NA,NA,Locacao de Imovel,NA,NA,NA,NA
1097196-22.2015.8.26.0100,,Civel,Recuperacao judicial e Falencia,1ª Vara de Falencias e Recuperacoes Judiciais - Foro Central Civel,22/09/2015 as 13:17 - Livre,2015/000305,NA,NA,NA,1097196-22.2015.8.26.0100,NA,TRUE,Recuperacao Judicial,22/09/2015 as 13:17 - Livre | 1ª Vara de Falencias e Recuperacoes Judiciais - Foro Central Civel,JOAO DE OLIVEIRA RODRIGUES FILHO,NA,NA,NA,"R$ 30.683.432,77",NA,NA,Concurso de Credores,NA,NA,NA,NA
1097237-47.2019.8.26.0100,,Civel,Obrigacoes,40ª Vara Civel - Foro Central Civel,05/11/2019 as 18:20 - Livre,2019/001828,NA,NA,NA,1097237-47.2019.8.26.0100,NA,TRUE,Execucao de Titulo Extrajudicial,05/11/2019 as 18:20 - Livre | 40ª Vara Civel - Foro Central Civel,Paula Velloso Rodrigues Ferreri,NA,NA,NA,"R$ 5.334,96",NA,NA,Especies de Titulos de Credito,NA,NA,NA,NA
1097269-57.2016.8.26.0100,Extinto,Civel,Inventario e Partilha,12ª Vara da Familia e Sucessoes - Foro Central Civel,31/08/2016 as 18:43 - Livre,2016/000939,NA,NA,NA,1097269-57.2016.8.26.0100 Extinto,NA,TRUE,Inventario,31/08/2016 as 18:43 - Livre | 12ª Vara da Familia e Sucessoes - Foro Central Civel,Ricardo Pereira Junior,NA,NA,NA,"R$ 5.000,00",NA,NA,NA,NA,NA,NA,NA
1097271-56.2018.8.26.0100,Extinto,Civel,Liminar,1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,19/09/2018 as 11:06 - Livre,2018/000784,NA,NA,NA,1097271-56.2018.8.26.0100 Extinto,NA,TRUE,Tutela Cautelar Antecedente,19/09/2018 as 11:06 - Livre | 1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,PAULA DA ROCHA E SILVA FORMOSO,NA,NA,NA,"R$ 10.000,00",NA,NA,NA,NA,NA,NA,NA
1097276-44.2019.8.26.0100,Extinto,Civel,Ingresso e Exclusao dos Socios na Sociedade,1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,30/09/2019 as 16:11 - Livre,2019/001042,NA,NA,NA,1097276-44.2019.8.26.0100 Extinto,NA,TRUE,Dissolucao Parcial de Sociedade,30/09/2019 as 16:11 - Livre | 1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,PAULA DA ROCHA E SILVA FORMOSO,NA,NA,NA,"R$ 2.000,00",NA,NA,NA,NA,NA,NA,NA
1097292-32.2018.8.26.0100,,Civel,Inventario e Partilha,12ª Vara da Familia e Sucessoes - Foro Central Civel,19/09/2018 as 11:10 - Dependencia (1012394-86.2018.8.26.0100),2018/000985,NA,NA,NA,1097292-32.2018.8.26.0100,NA,TRUE,Acao de Exigir Contas,19/09/2018 as 11:10 - Dependencia (1012394-86.2018.8.26.0100) | 12ª Vara da Familia e Sucessoes - Foro Central Civel,Ricardo Pereira Junior,NA,NA,NA,"R$ 1.000,00",NA,NA,NA,NA,NA,NA,NA
1097321-48.2019.8.26.0100,Encaminhado a outro tribunal,Civel,Valor da Execucao / Calculo / Atualizacao,2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,30/09/2019 as 16:36 - Livre,2019/001000,NA,NA,NA,1097321-48.2019.8.26.0100 Encaminhado a outro tribunal,NA,TRUE,Cumprimento de sentenca - Lei Arbitral (Lei 9.307/1996),30/09/2019 as 16:36 - Livre | 2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,Renata Mota Maciel,NA,NA,NA,"R$ 74.162,49",NA,NA,"Sentenca arbitral (artigo 515, inciso VII, CPC)",NA,NA,NA,NA
1097352-68.2019.8.26.0100,,Civel,Levantamento,6ª Vara da Familia e Sucessoes - Foro Central Civel,30/09/2019 as 16:24 - Dependencia (1105356-65.2017.8.26.0100),2019/001101,NA,NA,NA,1097352-68.2019.8.26.0100,NA,TRUE,Outros procedimentos de jurisdicao voluntaria,30/09/2019 as 16:24 - Dependencia (1105356-65.2017.8.26.0100) | 6ª Vara da Familia e Sucessoes - Foro Central Civel,Homero Maion,NA,NA,NA,"R$ 1.000,00",NA,NA,NA,NA,NA,NA,NA
1097406-34.2019.8.26.0100,,Civel,Ingresso e Exclusao dos Socios na Sociedade,1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,04/10/2019 as 13:49 - Livre,2019/001068,NA,NA,NA,1097406-34.2019.8.26.0100,NA,TRUE,Procedimento Comum Civel,04/10/2019 as 13:49 - Livre | 1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,PAULA DA ROCHA E SILVA FORMOSO,NA,NA,NA,"R$ 25.350.028,80",NA,NA,NA,NA,NA,NA,NA
1097416-15.2018.8.26.0100,Extinto,Civel,Ingresso e Exclusao dos Socios na Sociedade,2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,19/09/2018 as 15:04 - Livre,2018/000791,NA,NA,NA,1097416-15.2018.8.26.0100 Extinto,NA,TRUE,Dissolucao Parcial de Sociedade,19/09/2018 as 15:04 - Livre | 2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,LUIS FELIPE FERRARI BEDENDI,NA,NA,NA,"R$ 100.000,00",NA,NA,NA,NA,NA,NA,NA
1097478-55.2018.8.26.0100,,Civel,Marca,1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,19/09/2018 as 16:05 - Dependencia (1084496-09.2018.8.26.0100),2018/000785,NA,NA,NA,1097478-55.2018.8.26.0100,NA,FALSE,Procedimento Comum Civel,19/09/2018 as 16:05 - Dependencia (1084496-09.2018.8.26.0100) | 1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,PAULA DA ROCHA E SILVA FORMOSO,NA,NA,NA,"R$ 10.000,00",NA,NA,NA,NA,NA,NA,1084496-09.2018.8.26.0100
1097498-46.2018.8.26.0100,,Civel,Anonima,2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,19/09/2018 as 16:08 - Livre,2018/000792,NA,NA,NA,1097498-46.2018.8.26.0100,NA,TRUE,Procedimento Comum Civel,19/09/2018 as 16:08 - Livre | 2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,Eduardo Palma Pellegrinelli,NA,NA,NA,"R$ 1.000.000,00",NA,NA,NA,NA,NA,NA,NA
1097531-36.2018.8.26.0100,Extinto,Civel,Inventario e Partilha,12ª Vara da Familia e Sucessoes - Foro Central Civel,19/09/2018 as 17:06 - Livre,2018/000987,NA,NA,NA,1097531-36.2018.8.26.0100 Extinto,NA,TRUE,Arrolamento Comum,19/09/2018 as 17:06 - Livre | 12ª Vara da Familia e Sucessoes - Foro Central Civel,Ricardo Pereira Junior,NA,NA,NA,"R$ 50.000,00",NA,NA,NA,NA,NA,NA,NA
1097535-44.2016.8.26.0100,,Civel,Tutela e Curatela,12ª Vara da Familia e Sucessoes - Foro Central Civel,01/09/2016 as 12:11 - Livre,2016/000946,NA,NA,NA,1097535-44.2016.8.26.0100,NA,TRUE,Interdicao,01/09/2016 as 12:11 - Livre | 12ª Vara da Familia e Sucessoes - Foro Central Civel,Ricardo Pereira Junior,NA,NA,NA,"R$ 2.000,00",NA,NA,NA,NA,NA,NA,NA
1097555-35.2016.8.26.0100,Extinto | (Tramitacao prioritaria),Civel,Medida Cautelar,11ª Vara da Familia e Sucessoes - Foro Central Civel,01/09/2016 as 12:19 - Dependencia (1008682-59.2016.8.26.0100),2016/000964,NA,NA,NA,1097555-35.2016.8.26.0100 Extinto | (Tramitacao prioritaria),NA,TRUE,Tutela Cautelar Antecedente,01/09/2016 as 12:19 - Dependencia (1008682-59.2016.8.26.0100) | 11ª Vara da Familia e Sucessoes - Foro Central Civel,CLAUDIA CAPUTO BEVILACQUA VIEIRA,NA,NA,NA,"R$ 1.000,00",NA,NA,NA,NA,NA,NA,NA
1097565-11.2018.8.26.0100,Em grau de recurso,Civel,Compensacao,2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,06/03/2019 as 12:00 - Dependencia (1009033-61.2018.8.26.0100),2019/000188,NA,NA,NA,1097565-11.2018.8.26.0100 Em grau de recurso,NA,FALSE,Procedimento Comum Civel,06/03/2019 as 12:00 - Dependencia (1009033-61.2018.8.26.0100) | 2ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,Eduardo Palma Pellegrinelli,NA,NA,NA,"R$ 100.000,00",NA,NA,NA,1009033-61.2018.8.26.0100,NA,NA,NA
1097572-66.2019.8.26.0100,Suspenso,Civel,Dissolucao,1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,30/09/2019 as 20:20 - Livre,2019/001045,NA,NA,NA,1097572-66.2019.8.26.0100 Suspenso,NA,TRUE,Procedimento Comum Civel,30/09/2019 as 20:20 - Livre | 1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,PAULA DA ROCHA E SILVA FORMOSO,NA,NA,NA,"R$ 100.000,00",NA,NA,Liminar,NA,NA,NA,NA
1097592-91.2018.8.26.0100,,Civel,Apuracao de haveres,1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,19/09/2018 as 17:02 - Dependencia (1003360-72.2018.8.26.0008),2018/000786,NA,NA,NA,1097592-91.2018.8.26.0100,NA,TRUE,Dissolucao Parcial de Sociedade,19/09/2018 as 17:02 - Dependencia (1003360-72.2018.8.26.0008) | 1ª VARA EMPRESARIAL E CONFLITOS DE ARBITRAGEM - Foro Central Civel,PAULA DA ROCHA E SILVA FORMOSO,NA,NA,NA,"R$ 50.000,00",NA,NA,Ingresso e Exclusao dos Socios na Sociedade,NA,NA,NA,NA
1097597-16.2018.8.26.0100,,Civel,Inventario e Partilha,12ª Vara da Familia e Sucessoes - Foro Central Civel,19/09/2018 as 18:04 - Dependencia (1130886-42.2015.8.26.0100),2018/000989,NA,NA,NA,1097597-16.2018.8.26.0100,NA,TRUE,Habilitacao de Credito,19/09/2018 as 18:04 - Dependencia (1130886-42.2015.8.26.0100) | 12ª Vara da Familia e Sucessoes - Foro Central Civel,Ricardo Pereira Junior,NA,NA,NA,"R$ 141.136,53",NA,NA,NA,NA,NA,NA,NA
1097609-35.2015.8.26.0100,Extinto | (Tramitacao prioritaria),Civel,Inventario e Partilha,12ª Vara da Familia e Sucessoes - Foro Central Civel,23/09/2015 as 11:27 - Dependencia (1097420-57.2015.8.26.0100),2015/001106,NA,NA,NA,1097609-35.2015.8.26.0100 Extinto | (Tramitacao prioritaria),NA,TRUE,Inventario,23/09/2015 as 11:27 - Dependencia (1097420-57.2015.8.26.0100) | 12ª Vara da Familia e Sucessoes - Foro Central Civel,Ricardo Pereira Junior,NA,NA,NA,"R$ 1.332.005,14",NA,NA,NA,NA,NA,NA,NA
