tipo_andamento,classe,num_processo,link,relator,data_autuacao,data_baixa,meio_processo,grupo_origem,assunto_completo,com_pedido_vista,merito_pendente,ramo_direito,em_tramitacao,qtd_processos
recebido,ACO,1183,https://portal.stf.jus.br/processos/detalhe.asp?incidente=2623234,-,06/06/2008,24/11/2011,Físico,Originária,1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || AGENTES POLÍTICOS || MINISTÉRIO PÚBLICO,Não,Não,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,Não,1
recebido,ACO,1187,https://portal.stf.jus.br/processos/detalhe.asp?incidente=2625169,-,16/06/2008,12/09/2008,Físico,Originária,1 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || MINISTÉRIO PÚBLICO,Não,Não,DIREITO PROCESSUAL CIVIL E DO TRABALHO,Não,1
recebido,ACO,1204,https://portal.stf.jus.br/processos/detalhe.asp?incidente=2629937,-,16/07/2008,07/07/2015,Físico,Originária,"1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || AGENTES POLÍTICOS || MINISTÉRIO PÚBLICO2 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || PARTES E PROCURADORES || CAPACIDADE PROCESSUAL",Não,Não,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,Não,1
recebido,ACO,1207,https://portal.stf.jus.br/processos/detalhe.asp?incidente=2630387,-,21/07/2008,14/11/2011,Físico,Originária,"1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || AGENTES POLÍTICOS || MINISTÉRIO PÚBLICO2 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || PARTES E PROCURADORES || CAPACIDADE PROCESSUAL",Não,Não,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,Não,1
recebido,ACO,1219,https://portal.stf.jus.br/processos/detalhe.asp?incidente=2636415,-,01/09/2008,17/12/2008,Físico,Originária,"1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || AGENTES POLÍTICOS || MINISTÉRIO PÚBLICO2 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || PARTES E PROCURADORES || CAPACIDADE PROCESSUAL",Não,Não,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,Não,1
recebido,ACO,1221,https://portal.stf.jus.br/processos/detalhe.asp?incidente=2636453,-,01/09/2008,26/09/2013,Físico,Originária,1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || DOMÍNIO PÚBLICO || TERRAS INDÍGENAS || DEMARCAÇÃO,Não,Não,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,Não,1
recebido,ACO,1237,https://portal.stf.jus.br/processos/detalhe.asp?incidente=2638970,-,17/09/2008,13/03/2009,Físico,Originária,"1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || AGENTES POLÍTICOS || MINISTÉRIO PÚBLICO2 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || PARTES E PROCURADORES || CAPACIDADE PROCESSUAL",Não,Não,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,Não,1
recebido,ACO,1238,https://portal.stf.jus.br/processos/detalhe.asp?incidente=2638971,-,17/09/2008,12/11/2009,Físico,Originária,"1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || AGENTES POLÍTICOS || MINISTÉRIO PÚBLICO2 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || PARTES E PROCURADORES || CAPACIDADE PROCESSUAL",Não,Não,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,Não,1
recebido,ACO,1239,https://portal.stf.jus.br/processos/detalhe.asp?incidente=2638972,-,17/09/2008,10/12/2008,Físico,Originária,"1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || AGENTES POLÍTICOS || MINISTÉRIO PÚBLICO2 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || PARTES E PROCURADORES || CAPACIDADE PROCESSUAL",Não,Não,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,Não,1
recebido,ACO,1240,https://portal.stf.jus.br/processos/detalhe.asp?incidente=2638979,-,17/09/2008,20/04/2010,Físico,Originária,"1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || AGENTES POLÍTICOS || MINISTÉRIO PÚBLICO2 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || PARTES E PROCURADORES || CAPACIDADE PROCESSUAL",Não,Não,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,Não,1
recebido,ACO,1241,https://portal.stf.jus.br/processos/detalhe.asp?incidente=2638980,-,17/09/2008,03/05/2012,Físico,Originária,"1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || AGENTES POLÍTICOS || MINISTÉRIO PÚBLICO2 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || PARTES E PROCURADORES || CAPACIDADE PROCESSUAL",Não,Não,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,Não,1
recebido,ACO,1242,https://portal.stf.jus.br/processos/detalhe.asp?incidente=2638992,-,17/09/2008,22/10/2010,Físico,Originária,"1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || AGENTES POLÍTICOS || MINISTÉRIO PÚBLICO2 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || PARTES E PROCURADORES || CAPACIDADE PROCESSUAL",Não,Não,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,Não,1
recebido,ACO,1243,https://portal.stf.jus.br/processos/detalhe.asp?incidente=2638993,-,17/09/2008,30/11/2011,Físico,Originária,"1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || AGENTES POLÍTICOS || MINISTÉRIO PÚBLICO2 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || PARTES E PROCURADORES || CAPACIDADE PROCESSUAL",Não,Não,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,Não,1
recebido,ACO,1244,https://portal.stf.jus.br/processos/detalhe.asp?incidente=2638994,-,17/09/2008,26/04/2017,Físico,Originária,"1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || AGENTES POLÍTICOS || MINISTÉRIO PÚBLICO2 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || PARTES E PROCURADORES || CAPACIDADE PROCESSUAL",Não,Não,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,Não,1
recebido,ACO,1245,https://portal.stf.jus.br/processos/detalhe.asp?incidente=2639125,-,18/09/2008,01/09/2010,Físico,Originária,"1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || AGENTES POLÍTICOS || MINISTÉRIO PÚBLICO2 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || PARTES E PROCURADORES || CAPACIDADE PROCESSUAL",Não,Não,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,Não,1
recebido,ACO,1246,https://portal.stf.jus.br/processos/detalhe.asp?incidente=2639126,-,18/09/2008,07/08/2013,Físico,Originária,"1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || AGENTES POLÍTICOS || MINISTÉRIO PÚBLICO2 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || PARTES E PROCURADORES || CAPACIDADE PROCESSUAL",Não,Não,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,Não,1
recebido,ACO,1247,https://portal.stf.jus.br/processos/detalhe.asp?incidente=2639127,-,18/09/2008,10/09/2009,Físico,Originária,"1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || AGENTES POLÍTICOS || MINISTÉRIO PÚBLICO2 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || PARTES E PROCURADORES || CAPACIDADE PROCESSUAL",Não,Não,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,Não,1
recebido,ACO,1248,https://portal.stf.jus.br/processos/detalhe.asp?incidente=2639128,-,18/09/2008,17/08/2012,Físico,Originária,"1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || AGENTES POLÍTICOS || MINISTÉRIO PÚBLICO2 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || PARTES E PROCURADORES || CAPACIDADE PROCESSUAL",Não,Não,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,Não,1
recebido,ACO,1249,https://portal.stf.jus.br/processos/detalhe.asp?incidente=2639246,-,18/09/2008,22/11/2011,Físico,Originária,"1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || AGENTES POLÍTICOS || MINISTÉRIO PÚBLICO2 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || PARTES E PROCURADORES || CAPACIDADE PROCESSUAL",Não,Não,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,Não,1
recebido,ACO,1250,https://portal.stf.jus.br/processos/detalhe.asp?incidente=2639129,-,18/09/2008,03/05/2012,Físico,Originária,"1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || AGENTES POLÍTICOS || MINISTÉRIO PÚBLICO2 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || PARTES E PROCURADORES || CAPACIDADE PROCESSUAL",Não,Não,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,Não,1
recebido,ACO,1251,https://portal.stf.jus.br/processos/detalhe.asp?incidente=2639130,-,18/09/2008,01/09/2010,Físico,Originária,"1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || AGENTES POLÍTICOS || MINISTÉRIO PÚBLICO2 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || PARTES E PROCURADORES || CAPACIDADE PROCESSUAL",Não,Não,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,Não,1
recebido,ACO,1272,https://portal.stf.jus.br/processos/detalhe.asp?incidente=2646053,-,04/11/2008,21/08/2009,Físico,Originária,"1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || AGENTES POLÍTICOS || MINISTÉRIO PÚBLICO2 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || PARTES E PROCURADORES || CAPACIDADE PROCESSUAL",Não,Não,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,Não,1
recebido,ACO,1276,https://portal.stf.jus.br/processos/detalhe.asp?incidente=2646607,-,07/11/2008,24/04/2009,Físico,Originária,"1 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || MINISTÉRIO PÚBLICO2 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || JURISDIÇÃO E COMPETÊNCIA || COMPETÊNCIA",Não,Não,DIREITO PROCESSUAL CIVIL E DO TRABALHO,Não,1
recebido,ACO,1277,https://portal.stf.jus.br/processos/detalhe.asp?incidente=2646618,-,07/11/2008,10/06/2009,Físico,Originária,"1 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || MINISTÉRIO PÚBLICO2 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || JURISDIÇÃO E COMPETÊNCIA || COMPETÊNCIA",Não,Não,DIREITO PROCESSUAL CIVIL E DO TRABALHO,Não,1
recebido,ACO,1278,https://portal.stf.jus.br/processos/detalhe.asp?incidente=2646526,-,07/11/2008,22/11/2017,Físico,Originária,"1 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || MINISTÉRIO PÚBLICO2 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || JURISDIÇÃO E COMPETÊNCIA || COMPETÊNCIA",Não,Não,DIREITO PROCESSUAL CIVIL E DO TRABALHO,Não,1
recebido,ACO,1279,https://portal.stf.jus.br/processos/detalhe.asp?incidente=2646608,-,07/11/2008,24/06/2010,Físico,Originária,"1 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || MINISTÉRIO PÚBLICO2 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || JURISDIÇÃO E COMPETÊNCIA || COMPETÊNCIA",Não,Não,DIREITO PROCESSUAL CIVIL E DO TRABALHO,Não,1
recebido,ACO,1280,https://portal.stf.jus.br/processos/detalhe.asp?incidente=2646856,-,10/11/2008,28/03/2011,Físico,Originária,"1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || AGENTES POLÍTICOS || MINISTÉRIO PÚBLICO2 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || PARTES E PROCURADORES || CAPACIDADE PROCESSUAL3 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || ATOS ADMINISTRATIVOS || IMPROBIDADE ADMINISTRATIVA || DANO AO ERÁRIO",Não,Não,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,Não,1
recebido,ACO,1283,https://portal.stf.jus.br/processos/detalhe.asp?incidente=2647383,-,12/11/2008,03/04/2009,Físico,Originária,"1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || SERVIÇOS || SAÚDE2 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || ATOS ADMINISTRATIVOS || IMPROBIDADE ADMINISTRATIVA3 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || AGENTES POLÍTICOS || MINISTÉRIO PÚBLICO4 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || PARTES E PROCURADORES || CAPACIDADE PROCESSUAL",Não,Não,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,Não,1
recebido,ACO,1284,https://portal.stf.jus.br/processos/detalhe.asp?incidente=2647406,-,12/11/2008,01/09/2010,Físico,Originária,"1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || ATOS ADMINISTRATIVOS || IMPROBIDADE ADMINISTRATIVA || DANO AO ERÁRIO2 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || AGENTES POLÍTICOS || MINISTÉRIO PÚBLICO3 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || PARTES E PROCURADORES || CAPACIDADE PROCESSUAL",Não,Não,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,Não,1
recebido,ACO,1285,https://portal.stf.jus.br/processos/detalhe.asp?incidente=2647749,-,13/11/2008,27/10/2010,Físico,Originária,"1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || AGENTES POLÍTICOS || MINISTÉRIO PÚBLICO2 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || JURISDIÇÃO E COMPETÊNCIA || COMPETÊNCIA",Não,Não,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,Não,1
recebido,ACO,1286,https://portal.stf.jus.br/processos/detalhe.asp?incidente=2648023,-,14/11/2008,-,Eletrônico,Originária,1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || ATOS ADMINISTRATIVOS || FISCALIZAÇÃO,Não,Sim,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,Sim,1
recebido,ACO,1293,https://portal.stf.jus.br/processos/detalhe.asp?incidente=2649577,-,24/11/2008,15/08/2013,Físico,Originária,"1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || AGENTES POLÍTICOS || MINISTÉRIO PÚBLICO2 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || PARTES E PROCURADORES || CAPACIDADE PROCESSUAL",Não,Não,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,Não,1
recebido,ACO,1327,https://portal.stf.jus.br/processos/detalhe.asp?incidente=2660097,-,20/01/2009,03/05/2011,Físico,Originária,"1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || DOMÍNIO PÚBLICO || BENS PÚBLICOS || TERRAS DEVOLUTAS2 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || INTERVENÇÃO DO ESTADO NA PROPRIEDADE || DESAPROPRIAÇÃO POR INTERESSE SOCIAL PARA REFORMA AGRÁRIA",Não,Não,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,Não,1
recebido,ACO,1330,https://portal.stf.jus.br/processos/detalhe.asp?incidente=2660601,-,26/01/2009,05/05/2009,Físico,Originária,"1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || AGENTES POLÍTICOS || MINISTÉRIO PÚBLICO2 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || PARTES E PROCURADORES || CAPACIDADE PROCESSUAL",Não,Não,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,Não,1
recebido,ACO,1369,https://portal.stf.jus.br/processos/detalhe.asp?incidente=2671485,-,17/04/2009,20/11/2013,Físico,Originária,"1 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || PARTES E PROCURADORES || CAPACIDADE PROCESSUAL2 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || AGENTES POLÍTICOS || MINISTÉRIO PÚBLICO",Não,Não,DIREITO PROCESSUAL CIVIL E DO TRABALHO,Não,1
recebido,ACO,1370,https://portal.stf.jus.br/processos/detalhe.asp?incidente=2671601,-,17/04/2009,10/11/2009,Físico,Originária,"1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || AGENTES POLÍTICOS || MINISTÉRIO PÚBLICO2 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || PARTES E PROCURADORES || CAPACIDADE PROCESSUAL",Não,Não,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,Não,1
recebido,ACO,1373,https://portal.stf.jus.br/processos/detalhe.asp?incidente=2672229,-,24/04/2009,12/06/2015,Físico,Originária,"1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || AGENTES POLÍTICOS || MINISTÉRIO PÚBLICO2 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || PARTES E PROCURADORES || CAPACIDADE PROCESSUAL",Não,Não,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,Não,1
recebido,ACO,1381,https://portal.stf.jus.br/processos/detalhe.asp?incidente=2674885,-,08/05/2009,07/05/2010,Físico,Originária,"1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || AGENTES POLÍTICOS || MINISTÉRIO PÚBLICO2 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || PARTES E PROCURADORES || CAPACIDADE PROCESSUAL",Não,Não,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,Não,1
recebido,ACO,1382,https://portal.stf.jus.br/processos/detalhe.asp?incidente=2674892,-,08/05/2009,06/10/2009,Físico,Originária,"1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || AGENTES POLÍTICOS || MINISTÉRIO PÚBLICO2 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || PARTES E PROCURADORES || CAPACIDADE PROCESSUAL",Não,Não,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,Não,1
recebido,ACO,1387,https://portal.stf.jus.br/processos/detalhe.asp?incidente=2677268,-,19/05/2009,26/04/2017,Físico,Originária,"1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || ATOS ADMINISTRATIVOS || IMPROBIDADE ADMINISTRATIVA2 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || AGENTES POLÍTICOS || MINISTÉRIO PÚBLICO3 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || PARTES E PROCURADORES || CAPACIDADE PROCESSUAL",Não,Não,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,Não,1
recebido,ACO,1388,https://portal.stf.jus.br/processos/detalhe.asp?incidente=2677930,-,20/05/2009,26/04/2017,Físico,Originária,"1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || AGENTES POLÍTICOS || MINISTÉRIO PÚBLICO2 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || PARTES E PROCURADORES || CAPACIDADE PROCESSUAL",Não,Não,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,Não,1
recebido,ACO,1397,https://portal.stf.jus.br/processos/detalhe.asp?incidente=2683061,-,09/06/2009,06/07/2010,Físico,Originária,"1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || AGENTES POLÍTICOS || MINISTÉRIO PÚBLICO2 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || PARTES E PROCURADORES || CAPACIDADE PROCESSUAL",Não,Não,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,Não,1
recebido,ACO,1398,https://portal.stf.jus.br/processos/detalhe.asp?incidente=2683130,-,09/06/2009,27/09/2017,Físico,Originária,"1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || AGENTES POLÍTICOS || MINISTÉRIO PÚBLICO2 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || PARTES E PROCURADORES || CAPACIDADE PROCESSUAL",Não,Não,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,Não,1
recebido,ACO,1399,https://portal.stf.jus.br/processos/detalhe.asp?incidente=2684299,-,15/06/2009,07/08/2013,Físico,Originária,"1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || AGENTES POLÍTICOS || MINISTÉRIO PÚBLICO2 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || PARTES E PROCURADORES || CAPACIDADE PROCESSUAL",Não,Não,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,Não,1
recebido,ACO,1401,https://portal.stf.jus.br/processos/detalhe.asp?incidente=2685306,-,18/06/2009,16/08/2010,Físico,Originária,1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || AGENTES POLÍTICOS || MINISTÉRIO PÚBLICO,Não,Não,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,Não,1
recebido,ACO,1402,https://portal.stf.jus.br/processos/detalhe.asp?incidente=2685613,-,19/06/2009,03/07/2015,Físico,Originária,"1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || ATOS ADMINISTRATIVOS || IMPROBIDADE ADMINISTRATIVA || DANO AO ERÁRIO2 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || AGENTES POLÍTICOS || MINISTÉRIO PÚBLICO3 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || PARTES E PROCURADORES || CAPACIDADE PROCESSUAL",Não,Não,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,Não,1
recebido,ACO,1403,https://portal.stf.jus.br/processos/detalhe.asp?incidente=2686044,-,22/06/2009,01/10/2013,Físico,Originária,"1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || AGENTES POLÍTICOS || MINISTÉRIO PÚBLICO2 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || PARTES E PROCURADORES || CAPACIDADE PROCESSUAL",Não,Não,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,Não,1
recebido,ACO,1440,https://portal.stf.jus.br/processos/detalhe.asp?incidente=3754748,-,14/09/2009,05/07/2013,Físico,Originária,"1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || AGENTES POLÍTICOS || MINISTÉRIO PÚBLICO2 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || PARTES E PROCURADORES || CAPACIDADE PROCESSUAL",Não,Não,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,Não,1
recebido,ACO,1444,https://portal.stf.jus.br/processos/detalhe.asp?incidente=3759933,-,21/09/2009,18/08/2010,Físico,Originária,1 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || JURISDIÇÃO E COMPETÊNCIA,Não,Não,DIREITO PROCESSUAL CIVIL E DO TRABALHO,Não,1
recebido,ACO,1445,https://portal.stf.jus.br/processos/detalhe.asp?incidente=3759952,-,21/09/2009,22/06/2011,Físico,Originária,"1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || AGENTES POLÍTICOS || MINISTÉRIO PÚBLICO2 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || PARTES E PROCURADORES || CAPACIDADE PROCESSUAL",Não,Não,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,Não,1
recebido,ACO,1447,https://portal.stf.jus.br/processos/detalhe.asp?incidente=3762360,-,23/09/2009,09/12/2010,Físico,Originária,1 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || JURISDIÇÃO E COMPETÊNCIA,Não,Não,DIREITO PROCESSUAL CIVIL E DO TRABALHO,Não,1
recebido,ACO,1462,https://portal.stf.jus.br/processos/detalhe.asp?incidente=3793622,-,09/11/2009,10/11/2011,Físico,Originária,1 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || MINISTÉRIO PÚBLICO,Não,Não,DIREITO PROCESSUAL CIVIL E DO TRABALHO,Não,1
recebido,ACO,1463,https://portal.stf.jus.br/processos/detalhe.asp?incidente=3793623,-,09/11/2009,23/04/2012,Físico,Originária,1 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || MINISTÉRIO PÚBLICO,Não,Não,DIREITO PROCESSUAL CIVIL E DO TRABALHO,Não,1
recebido,ACO,1465,https://portal.stf.jus.br/processos/detalhe.asp?incidente=3793610,-,09/11/2009,19/08/2010,Físico,Originária,1 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || MINISTÉRIO PÚBLICO,Não,Não,DIREITO PROCESSUAL CIVIL E DO TRABALHO,Não,1
